0,0.155050686,0.564046846
1,0.186292698,0.564046846
2,0.280018735,0.532802447
3,0.311260747,0.501558047
4,0.436228795,0.470313648
5,0.436228795,0.470313648
6,0.529954832,0.439069248
7,0.529954832,0.376580449
8,0.561196844,0.282847251
9,0.717406906,0.189114052
10,0.592438857,0.189114052
11,0.686164893,0.064136454
12,0.654922881,0.032892055
13,0.686164893,-0.060841144
14,0.623680869,-0.123329943
15,0.623680869,-0.217063142
16,0.561196844,-0.185818743
17,0.561196844,-0.248307542
18,0.49871282,-0.310796341
19,0.436228795,-0.342040741
20,0.436228795,-0.373285141
21,0.404986783,-0.46701834
22,0.342502759,-0.43577394
23,0.248776722,-0.46701834
24,0.248776722,-0.46701834
25,0.155050686,-0.43577394
26,0.092566662,-0.498262739
27,0.030082638,-0.498262739
28,-0.001159374,-0.529507139
29,-0.063643398,-0.498262739
30,-0.157369434,-0.46701834
31,-0.188611446,-0.46701834
32,-0.25109547,-0.43577394
33,-0.344821505,-0.40452954
34,-0.376063517,-0.43577394
35,-0.438547541,-0.40452954
36,-0.438547541,-0.373285141
37,-0.532273576,-0.310796341
38,-0.563515588,-0.310796341
39,-0.5947576,-0.217063142
40,-0.657241623,-0.154574343
41,-0.625999612,-0.185818743
42,-0.688483635,-0.060841144
43,-0.688483635,0.064136454
44,-0.688483635,0.064136454
45,-0.719725647,0.157869653
46,-0.750967658,0.189114052
47,-0.5947576,0.282847251
48,-0.625999612,0.31409165
49,-0.563515588,0.439069248
50,-0.501031564,0.501558047
51,-0.469789553,0.501558047
52,-0.376063517,0.564046846
53,-0.25109547,0.564046846
54,-0.188611446,0.595291245
55,-0.063643398,0.626535645
56,0.030082638,0.626535645
57,0.123808674,0.595291245
58,0.248776722,0.595291245
59,0.342502759,0.564046846
60,0.404986783,0.532802447
61,0.529954832,0.470313648
62,0.654922881,0.376580449
63,0.623680869,0.376580449
64,0.686164893,0.282847251
65,0.717406906,0.189114052
66,0.77989093,0.064136454
67,0.77989093,0.001647655
68,0.842374955,-0.092085544
69,0.717406906,-0.123329943
70,0.748648918,-0.217063142
71,0.748648918,-0.310796341
72,0.654922881,-0.342040741
73,0.561196844,-0.43577394
74,0.529954832,-0.46701834
75,0.404986783,-0.529507139
76,0.342502759,-0.560751539
77,0.280018735,-0.560751539
78,0.186292698,-0.591995939
79,0.123808674,-0.623240338
80,-0.001159374,-0.560751539
81,-0.09488541,-0.591995939
82,-0.157369434,-0.498262739
83,-0.25109547,-0.529507139
84,-0.313579493,-0.498262739
85,-0.344821505,-0.46701834
86,-0.469789553,-0.43577394
87,-0.469789553,-0.373285141
88,-0.532273576,-0.373285141
89,-0.563515588,-0.279551942
90,-0.625999612,-0.279551942
91,-0.625999612,-0.217063142
92,-0.657241623,-0.154574343
93,-0.719725647,-0.060841144
94,-0.719725647,-0.029596745
95,-0.688483635,0.001647655
96,-0.657241623,0.064136454
97,-0.688483635,0.126625253
98,-0.657241623,0.157869653
99,-0.719725647,0.251602851
100,-0.5947576,0.282847251
101,-0.5947576,0.34533605
102,-0.563515588,0.470313648
103,-0.501031564,0.470313648
104,-0.407305529,0.532802447
105,-0.376063517,0.532802447
106,-0.282337482,0.595291245
107,-0.25109547,0.564046846
108,-0.157369434,0.657780044
109,-0.001159374,0.626535645
110,0.030082638,0.657780044
111,0.155050686,0.657780044
112,0.248776722,0.657780044
113,0.311260747,0.626535645
114,0.404986783,0.595291245
115,0.529954832,0.626535645
116,0.529954832,0.501558047
117,0.654922881,0.501558047
118,0.717406906,0.376580449
119,0.811132943,0.251602851
120,0.811132943,0.251602851
121,0.90485898,0.095380854
122,0.873616968,0.064136454
123,0.873616968,-0.092085544
124,0.842374955,-0.123329943
125,0.873616968,-0.310796341
126,0.748648918,-0.342040741
127,0.811132943,-0.373285141